i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
200,0,"Question{QuestionCommittee{λ=17041297/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=319002531/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=203898385/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=9557773/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=2681013357/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=10412492853/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=830764907/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=303527069/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=350503011/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=21104143/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=4360685101/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=24997421293/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=145204231/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=11426217/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=21264410125/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=69138715/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=33681941/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=5455459/2097152, rank=7}}",0,"Question{QuestionCommittee{λ=67906299/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=2166597/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=2535615/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=4276813/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=24102267/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=76799263/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=161228299/134217728, rank=4}}"
201,0,"Question{QuestionCommittee{λ=19668357/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=408117433/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=1294708195/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=41672125/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=17595875837/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=1514741/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=811434459/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=2305281023/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=9053741/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=18614649/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=4752385513/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=37980805/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=8662455/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=22852453/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=25334379/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=69850317/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=1726503757/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=14012079/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=634873767/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=578775583/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=5071211/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=22510295/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=15188635/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=36616150381/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=399018789/268435456, rank=8}}"
202,0,"Question{QuestionCommittee{λ=263797/262144, rank=2}}",0,"Question{QuestionCommittee{λ=638005081/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=2589416371/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=1940903743/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=5362026733/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=20824985725/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=1622868899/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=14261/4096, rank=5}}",0,"Question{QuestionCommittee{λ=701006041/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=633052199/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=8721370221/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=4896171889/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=669139317/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=2779448139/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=278152531/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=420283685/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=293408039661/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=4453901/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=1186573/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=79195201/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=10142403/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=1208461/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=11332449/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=204421987/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=1207730527/1073741824, rank=5}}"
203,0,"Question{QuestionCommittee{λ=4518197/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=1565015/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=16937861/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=19115527/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=30086583/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=41649971469/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=3245737817/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=1712196791/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=571397389/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=583501491/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=11918865/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=9792343797/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=1338278653/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=19077115/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=5378977849/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=9112755/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=586816079341/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=50321655981/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=135812579/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=158390383/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=18769233/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=1586482797/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=19229867325/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=153598545/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=18864429/8388608, rank=6}}"
204,0,"Question{QuestionCommittee{λ=9036413/8388608, rank=3}}",0,"Question{QuestionCommittee{λ=85086417/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=1224532265/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=83344231/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=10724053485/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=59998119/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=76395171/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=3242639/1048576, rank=8}}",0,"Question{QuestionCommittee{λ=6079959/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=37229279/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=17442740461/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=2143835/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=17751804733/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=2451165721/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=556305043/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=139700615/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=3453007533/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=45398063/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=9073815629/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=316780785/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=1104569/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=8553607/4194304, rank=4}}",0,"Question{QuestionCommittee{λ=2552586619/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=1161569/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=8625025/8388608, rank=1}}"
205,0,"Question{QuestionCommittee{λ=18072807/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=542813/524288, rank=4}}",0,"Question{QuestionCommittee{λ=1355559/1048576, rank=3}}",0,"Question{QuestionCommittee{λ=1219889539/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=60173147/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=3029463/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=1661529833/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=2224594597/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=12159899/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=11797113/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=68367/65536, rank=3}}",0,"Question{QuestionCommittee{λ=75961591/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=69637213/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=11780545/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=468417163/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=129724965/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=1507109727/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=8907783/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=18147631277/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=153313469/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=25833852669/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=17107233/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=48204515/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=73232300781/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=2415461035/2147483648, rank=5}}"
206,0,"Question{QuestionCommittee{λ=348782895/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=1085645/1048576, rank=4}}",0,"Question{QuestionCommittee{λ=407796751/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=38231035/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=176964593/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=18384312909/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=33734662285/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=6485259/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=1142794759/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=17242963/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=18290737/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=49994842605/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=2316279/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=23561109/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=42528820269/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=4503625217/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=6906015085/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=90796107/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=271625139/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=196623019/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=2209119/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=2416903/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=6417931/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=72834951/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=37728839/16777216, rank=6}}"
207,0,"Question{QuestionCommittee{λ=286466420973/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=1276010181/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=815593483/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=391637517/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=68340045/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=2326045/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=152790323/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=607054157/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=24319817/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=1266104417/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=34885480941/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=5486817/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=4632577/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=88573905/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=540848163/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=138277411/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=145330011/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=28024177/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=557023205/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=1157551147/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=139494541/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=34214485/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=22664917/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=146464601581/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=322456579/268435456, rank=4}}"
208,0,"Question{QuestionCommittee{λ=556830889/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=2171309/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=143594931/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=4406629/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=610339/524288, rank=6}}",0,"Question{QuestionCommittee{λ=44958993965/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=1769455/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=4449189213/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=1402012101/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=2532208853/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=216223685/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=147712649/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=2676557287/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=177147791/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=1081696307/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=259449911/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=581307/524288, rank=1}}",0,"Question{QuestionCommittee{λ=17815585/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=543250259/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=2693619/2097152, rank=6}}",0,"Question{QuestionCommittee{λ=20284787/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=3172965575/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=30377251/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=269602531/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=17367907/16777216, rank=3}}"
209,0,"Question{QuestionCommittee{λ=527575/524288, rank=2}}",0,"Question{QuestionCommittee{λ=3130011/2097152, rank=3}}",0,"Question{QuestionCommittee{λ=287189843/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=783275053/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=139280753/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=4652109/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=816226487/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=3424393563/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=18107501/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=74458577/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=36581493/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=10973615/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=96787985/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=45704925/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=85057640557/68719476736, rank=4}}",0,"Question{QuestionCommittee{λ=275543983/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=3014219435/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=181592195/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=438998437/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=5387219/4194304, rank=6}}",0,"Question{QuestionCommittee{λ=278989063/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=116859015/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=12835843/8388608, rank=6}}",0,"Question{QuestionCommittee{λ=145669883/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=75457659/33554432, rank=6}}"
210,0,"Question{QuestionCommittee{λ=36145595/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=389253207/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=33875741/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=3881807505/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=120346275/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=276071/262144, rank=4}}",0,"Question{QuestionCommittee{λ=3323059685/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=4610562065/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=2804024183/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=23594245/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=315087429/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=437191/262144, rank=6}}",0,"Question{QuestionCommittee{λ=17324891/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=354295601/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=50668777/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=8607491/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=33319/32768, rank=6}}",0,"Question{QuestionCommittee{λ=566447357/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=1114046391/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=393246019/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=37538447/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=4833825/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=5105173257/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=408843993/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=76011295/67108864, rank=2}}"
211,0,"Question{QuestionCommittee{λ=39336695/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=2552020343/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=1631186947/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=1566550125/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=240692531/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=9304237/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=9465/8192, rank=7}}",0,"Question{QuestionCommittee{λ=8898378445/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=36215021/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=34415873/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=630174877/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=21947249/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=139274445/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=47122199/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=10757955717/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=279401211/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=67363863/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=2420020739/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=877996855/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=2315102313/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=66273406765/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=5926363/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=96409049/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=2323119/2097152, rank=4}}",0,"Question{QuestionCommittee{λ=17250069/16777216, rank=1}}"
212,0,"Question{QuestionCommittee{λ=1113661759/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=816234885/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=574379705/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=166688481/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=481385043/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=89917987949/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=6491475653/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=17796756909/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=5608048385/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=148917135/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=69770961901/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=4287651/4194304, rank=3}}",0,"Question{QuestionCommittee{λ=9265173/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=3031325/2097152, rank=8}}",0,"Question{QuestionCommittee{λ=21515911453/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=551087985/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=13812030189/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=100643311981/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=343123031/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=633561551/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=2684354541/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=45020609/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=45329853/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=292929203181/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=152022609/134217728, rank=2}}"
