i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
40,1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=8}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=8}}"
41,1,"Question{QuestionVoter{voter=Voter{21}, a=4, b=2}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=9}}"
42,1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{30}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=3}}"
43,1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{22}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=3}}"
44,1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{25}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=10}}"
45,0,"Question{QuestionCommittee{λ=31/2, rank=7}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{26}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{21}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=10}}"
46,1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{28}, a=7, b=1}}"
47,1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=10}}",0,"Question{QuestionCommittee{λ=31/2, rank=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=7, b=1}}"
48,1,"Question{QuestionVoter{voter=Voter{30}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=4}}",0,"Question{QuestionCommittee{λ=33/4, rank=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=7, b=1}}"
49,1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{26}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{27}, a=7, b=2}}"
50,1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=1}}"
51,1,"Question{QuestionVoter{voter=Voter{30}, a=4, b=6}}",0,"Question{QuestionCommittee{λ=33/4, rank=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{23}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=1}}"
52,1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=6}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{26}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=1}}"
53,1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=1}}"
54,1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=1}}"
55,1,"Question{QuestionVoter{voter=Voter{27}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{22}, a=1, b=6}}",0,"Question{QuestionCommittee{λ=37/8, rank=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=10}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=2}}"
56,1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{25}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=1}}"
57,1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{29}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=6}}"
58,1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=6}}"
59,1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{24}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{23}, a=7, b=4}}",0,"Question{QuestionCommittee{λ=33/4, rank=6}}",1,"Question{QuestionVoter{voter=Voter{29}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=5}}"
60,1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{25}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{29}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{26}, a=4, b=7}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}"
61,1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=10}}",0,"Question{QuestionCommittee{λ=33/4, rank=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{28}, a=7, b=5}}"
62,1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{27}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=4}}"
63,1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{28}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=2}}"
64,1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=8}}"
65,1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{26}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{30}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=3}}"
66,1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=1}}",0,"Question{QuestionCommittee{λ=31/2, rank=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=10}}",0,"Question{QuestionCommittee{λ=33/4, rank=5}}"
67,0,"Question{QuestionCommittee{λ=31/2, rank=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{24}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=10, b=3}}"
68,1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{22}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{24}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{22}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=3}}"
69,1,"Question{QuestionVoter{voter=Voter{25}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{29}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=3}}"
70,0,"Question{QuestionCommittee{λ=33/4, rank=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{29}, a=7, b=9}}"
71,1,"Question{QuestionVoter{voter=Voter{30}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{22}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=10}}"
72,1,"Question{QuestionVoter{voter=Voter{28}, a=4, b=6}}",0,"Question{QuestionCommittee{λ=37/8, rank=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{25}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{23}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=2}}"
73,1,"Question{QuestionVoter{voter=Voter{27}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{23}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{24}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{28}, a=8, b=2}}",0,"Question{QuestionCommittee{λ=31/2, rank=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=1}}"
74,1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{25}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{29}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=6}}"
75,1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{30}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{28}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=6}}"
76,1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{23}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=6}}"
77,1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{30}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{23}, a=9, b=3}}",0,"Question{QuestionCommittee{λ=33/4, rank=5}}",0,"Question{QuestionCommittee{λ=31/2, rank=6}}",1,"Question{QuestionVoter{voter=Voter{27}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=6}}"
78,1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{28}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{21}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{21}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{21}, a=5, b=7}}",0,"Question{QuestionCommittee{λ=37/8, rank=5}}"
79,1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{24}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{26}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{28}, a=7, b=2}}"
