i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
47,0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=5}}",0,"Question{QuestionCommittee{λ=35/16, rank=8}}",0,"Question{QuestionCommittee{λ=35/16, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=73/16, rank=7}}",0,"Question{QuestionCommittee{λ=531/512, rank=5}}"
48,0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=4}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=5}}",0,"Question{QuestionCommittee{λ=313/256, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=121/64, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=35/16, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}"
49,0,"Question{QuestionCommittee{λ=873/512, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=645/512, rank=7}}",0,"Question{QuestionCommittee{λ=569/512, rank=2}}",0,"Question{QuestionCommittee{λ=1613/1024, rank=5}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=4}}",0,"Question{QuestionCommittee{λ=807/256, rank=7}}",0,"Question{QuestionCommittee{λ=503/256, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}"
50,0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=27/8, rank=3}}",0,"Question{QuestionCommittee{λ=3245/2048, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=223/128, rank=6}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=4}}",0,"Question{QuestionCommittee{λ=1633/512, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}"
51,0,"Question{QuestionCommittee{λ=35/16, rank=4}}",0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=683/512, rank=4}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=683/512, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}"
52,0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=27/8, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=607/512, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=3245/2048, rank=5}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=3285/1024, rank=7}}",0,"Question{QuestionCommittee{λ=1025/512, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}"
53,0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=35/16, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=3}}",0,"Question{QuestionCommittee{λ=1271/1024, rank=7}}",0,"Question{QuestionCommittee{λ=7615/2048, rank=7}}",0,"Question{QuestionCommittee{λ=427/256, rank=6}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=1}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=8}}"
54,0,"Question{QuestionCommittee{λ=147/128, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=27/8, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=8}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=2}}",0,"Question{QuestionCommittee{λ=6471/4096, rank=5}}",0,"Question{QuestionCommittee{λ=845/256, rank=8}}",0,"Question{QuestionCommittee{λ=6551/2048, rank=7}}",0,"Question{QuestionCommittee{λ=127/32, rank=7}}",0,"Question{QuestionCommittee{λ=185/128, rank=6}}"
55,0,"Question{QuestionCommittee{λ=35/16, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}",0,"Question{QuestionCommittee{λ=845/256, rank=7}}",0,"Question{QuestionCommittee{λ=35/16, rank=2}}",0,"Question{QuestionCommittee{λ=621/32, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=6}}",0,"Question{QuestionCommittee{λ=13121/4096, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=35/16, rank=1}}"
56,0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=1}}",0,"Question{QuestionCommittee{λ=6471/4096, rank=8}}",0,"Question{QuestionCommittee{λ=607/512, rank=5}}",0,"Question{QuestionCommittee{λ=15211/4096, rank=7}}",0,"Question{QuestionCommittee{λ=12961/8192, rank=5}}",0,"Question{QuestionCommittee{λ=1709/512, rank=8}}",0,"Question{QuestionCommittee{λ=26223/8192, rank=7}}",0,"Question{QuestionCommittee{λ=2031/1024, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=8}}"
57,0,"Question{QuestionCommittee{λ=1823/512, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=5}}",0,"Question{QuestionCommittee{λ=2105/2048, rank=5}}",0,"Question{QuestionCommittee{λ=2561/2048, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=7269/4096, rank=8}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=5}}"
58,0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=2219/2048, rank=4}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=4}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=2}}",0,"Question{QuestionCommittee{λ=185/128, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=89/32, rank=8}}",0,"Question{QuestionCommittee{λ=2751/2048, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}"
59,0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=531/512, rank=5}}",0,"Question{QuestionCommittee{λ=531/512, rank=6}}",0,"Question{QuestionCommittee{λ=35/16, rank=3}}",0,"Question{QuestionCommittee{λ=1261/64, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=1}}",0,"Question{QuestionCommittee{λ=197/64, rank=8}}",0,"Question{QuestionCommittee{λ=4081/2048, rank=5}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}"
60,0,"Question{QuestionCommittee{λ=1727/1024, rank=5}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=2789/2048, rank=4}}",0,"Question{QuestionCommittee{λ=2541/128, rank=8}}",0,"Question{QuestionCommittee{λ=531/512, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=8}}"
61,0,"Question{QuestionCommittee{λ=313/256, rank=7}}",0,"Question{QuestionCommittee{λ=351/256, rank=6}}",0,"Question{QuestionCommittee{λ=1671/512, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=30403/8192, rank=7}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=1}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=2}}",0,"Question{QuestionCommittee{λ=14519/8192, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}"
62,0,"Question{QuestionCommittee{λ=607/512, rank=7}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=4191/4096, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=569/512, rank=3}}",0,"Question{QuestionCommittee{λ=35/16, rank=7}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=1}}",0,"Question{QuestionCommittee{λ=5483/4096, rank=1}}",0,"Question{QuestionCommittee{λ=351/256, rank=4}}"
63,0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=121/64, rank=7}}",0,"Question{QuestionCommittee{λ=8363/8192, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=2}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=7}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=1}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=1}}",0,"Question{QuestionCommittee{λ=29057/16384, rank=8}}",0,"Question{QuestionCommittee{λ=721/512, rank=7}}"
64,0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=185/128, rank=8}}",0,"Question{QuestionCommittee{λ=51/32, rank=3}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=1}}",0,"Question{QuestionCommittee{λ=4495/4096, rank=2}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=7}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=1}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=27/8, rank=2}}",0,"Question{QuestionCommittee{λ=2143/2048, rank=5}}"
65,0,"Question{QuestionCommittee{λ=531/512, rank=6}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=1}}",0,"Question{QuestionCommittee{λ=35/16, rank=4}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=351/256, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=6}}",0,"Question{QuestionCommittee{λ=51/32, rank=1}}"
66,0,"Question{QuestionCommittee{λ=1081/1024, rank=6}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=3}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=4343/4096, rank=2}}",0,"Question{QuestionCommittee{λ=8143/4096, rank=5}}",0,"Question{QuestionCommittee{λ=1423/1024, rank=7}}"
67,0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=5}}",0,"Question{QuestionCommittee{λ=51/32, rank=4}}",0,"Question{QuestionCommittee{λ=185/128, rank=6}}",0,"Question{QuestionCommittee{λ=9009/8192, rank=2}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=3}}",0,"Question{QuestionCommittee{λ=3399/1024, rank=8}}",0,"Question{QuestionCommittee{λ=8705/8192, rank=1}}",0,"Question{QuestionCommittee{λ=185/128, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}"
68,0,"Question{QuestionCommittee{λ=3473/2048, rank=5}}",0,"Question{QuestionCommittee{λ=8515/8192, rank=1}}",0,"Question{QuestionCommittee{λ=185/128, rank=3}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=1}}",0,"Question{QuestionCommittee{λ=4533/4096, rank=3}}",0,"Question{QuestionCommittee{λ=4191/4096, rank=4}}",0,"Question{QuestionCommittee{λ=413/128, rank=8}}",0,"Question{QuestionCommittee{λ=351/256, rank=4}}",0,"Question{QuestionCommittee{λ=389/256, rank=6}}"
69,0,"Question{QuestionCommittee{λ=147/128, rank=3}}",0,"Question{QuestionCommittee{λ=4115/4096, rank=5}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}",0,"Question{QuestionCommittee{λ=8515/8192, rank=1}}",0,"Question{QuestionCommittee{λ=8705/8192, rank=2}}",0,"Question{QuestionCommittee{λ=35/16, rank=2}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=8}}"
70,0,"Question{QuestionCommittee{λ=3665/1024, rank=8}}",0,"Question{QuestionCommittee{λ=4419/4096, rank=4}}",0,"Question{QuestionCommittee{λ=3323/1024, rank=7}}",0,"Question{QuestionCommittee{λ=2371/2048, rank=1}}",0,"Question{QuestionCommittee{λ=569/512, rank=1}}",0,"Question{QuestionCommittee{λ=147/128, rank=1}}",0,"Question{QuestionCommittee{λ=17049/16384, rank=1}}",0,"Question{QuestionCommittee{λ=807/256, rank=8}}",0,"Question{QuestionCommittee{λ=58095/32768, rank=8}}",0,"Question{QuestionCommittee{λ=721/512, rank=4}}"
71,0,"Question{QuestionCommittee{λ=7349/2048, rank=8}}",0,"Question{QuestionCommittee{λ=721/512, rank=6}}",0,"Question{QuestionCommittee{λ=389/256, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=17999/16384, rank=2}}",0,"Question{QuestionCommittee{λ=275/256, rank=4}}",0,"Question{QuestionCommittee{λ=6817/2048, rank=8}}",0,"Question{QuestionCommittee{λ=17391/16384, rank=1}}",0,"Question{QuestionCommittee{λ=10985/8192, rank=1}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=8}}"
72,0,"Question{QuestionCommittee{λ=2143/2048, rank=2}}",0,"Question{QuestionCommittee{λ=8819/8192, rank=4}}",0,"Question{QuestionCommittee{λ=759/512, rank=3}}",0,"Question{QuestionCommittee{λ=4761/4096, rank=1}}",0,"Question{QuestionCommittee{λ=35979/32768, rank=2}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=13653/4096, rank=8}}",0,"Question{QuestionCommittee{λ=683/512, rank=6}}",0,"Question{QuestionCommittee{λ=21989/16384, rank=1}}",0,"Question{QuestionCommittee{λ=83/64, rank=1}}"
73,0,"Question{QuestionCommittee{λ=1195/1024, rank=7}}",0,"Question{QuestionCommittee{λ=261/128, rank=7}}",0,"Question{QuestionCommittee{λ=6665/2048, rank=7}}",0,"Question{QuestionCommittee{λ=5597/4096, rank=4}}",0,"Question{QuestionCommittee{λ=5101/256, rank=8}}",0,"Question{QuestionCommittee{λ=351/256, rank=2}}",0,"Question{QuestionCommittee{λ=27325/8192, rank=8}}",0,"Question{QuestionCommittee{λ=27/8, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=1423/1024, rank=4}}"
74,0,"Question{QuestionCommittee{λ=313/256, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=2}}",0,"Question{QuestionCommittee{λ=12923/8192, rank=8}}",0,"Question{QuestionCommittee{λ=185/128, rank=8}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=607/512, rank=1}}",0,"Question{QuestionCommittee{λ=607/512, rank=3}}",0,"Question{QuestionCommittee{λ=34763/32768, rank=1}}",0,"Question{QuestionCommittee{λ=607/512, rank=3}}",0,"Question{QuestionCommittee{λ=531/512, rank=3}}"
75,0,"Question{QuestionCommittee{λ=6927/4096, rank=5}}",0,"Question{QuestionCommittee{λ=607/512, rank=2}}",0,"Question{QuestionCommittee{λ=1537/1024, rank=3}}",0,"Question{QuestionCommittee{λ=185/128, rank=3}}",0,"Question{QuestionCommittee{λ=83/64, rank=5}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=1}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=2}}",0,"Question{QuestionCommittee{λ=35/16, rank=5}}",0,"Question{QuestionCommittee{λ=683/512, rank=4}}",0,"Question{QuestionCommittee{λ=2827/2048, rank=4}}"
76,0,"Question{QuestionCommittee{λ=351/256, rank=4}}",0,"Question{QuestionCommittee{λ=8211/8192, rank=5}}",0,"Question{QuestionCommittee{λ=147/128, rank=2}}",0,"Question{QuestionCommittee{λ=389/256, rank=8}}",0,"Question{QuestionCommittee{λ=569/512, rank=6}}",0,"Question{QuestionCommittee{λ=4115/4096, rank=7}}",0,"Question{QuestionCommittee{λ=4381/4096, rank=2}}",0,"Question{QuestionCommittee{λ=1347/1024, rank=6}}",0,"Question{QuestionCommittee{λ=16267/8192, rank=5}}",0,"Question{QuestionCommittee{λ=5673/4096, rank=4}}"
77,0,"Question{QuestionCommittee{λ=4305/4096, rank=2}}",0,"Question{QuestionCommittee{λ=17049/16384, rank=1}}",0,"Question{QuestionCommittee{λ=3055/2048, rank=3}}",0,"Question{QuestionCommittee{λ=9541/8192, rank=1}}",0,"Question{QuestionCommittee{λ=71977/65536, rank=2}}",0,"Question{QuestionCommittee{λ=8211/8192, rank=7}}",0,"Question{QuestionCommittee{λ=54631/16384, rank=8}}",0,"Question{QuestionCommittee{λ=17429/16384, rank=2}}",0,"Question{QuestionCommittee{λ=32553/16384, rank=5}}",0,"Question{QuestionCommittee{λ=4153/4096, rank=8}}"
78,0,"Question{QuestionCommittee{λ=14679/4096, rank=8}}",0,"Question{QuestionCommittee{λ=83/64, rank=3}}",0,"Question{QuestionCommittee{λ=313/256, rank=1}}",0,"Question{QuestionCommittee{λ=2447/2048, rank=5}}",0,"Question{QuestionCommittee{λ=60825/16384, rank=7}}",0,"Question{QuestionCommittee{λ=873/512, rank=6}}",0,"Question{QuestionCommittee{λ=34117/32768, rank=1}}",0,"Question{QuestionCommittee{λ=34839/32768, rank=2}}",0,"Question{QuestionCommittee{λ=235/64, rank=7}}",0,"Question{QuestionCommittee{λ=759/512, rank=6}}"
79,0,"Question{QuestionCommittee{λ=2371/2048, rank=7}}",0,"Question{QuestionCommittee{λ=16403/16384, rank=5}}",0,"Question{QuestionCommittee{λ=6091/4096, rank=3}}",0,"Question{QuestionCommittee{λ=1081/1024, rank=2}}",0,"Question{QuestionCommittee{λ=143973/131072, rank=2}}",0,"Question{QuestionCommittee{λ=9047/8192, rank=3}}",0,"Question{QuestionCommittee{λ=51/32, rank=7}}",0,"Question{QuestionCommittee{λ=83/64, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=4267/4096, rank=5}}"
80,0,"Question{QuestionCommittee{λ=645/512, rank=3}}",0,"Question{QuestionCommittee{λ=17619/16384, rank=4}}",0,"Question{QuestionCommittee{λ=13349/4096, rank=7}}",0,"Question{QuestionCommittee{λ=4875/4096, rank=5}}",0,"Question{QuestionCommittee{λ=121669/32768, rank=7}}",0,"Question{QuestionCommittee{λ=1727/1024, rank=6}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=3}}",0,"Question{QuestionCommittee{λ=69697/65536, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=2}}",0,"Question{QuestionCommittee{λ=1537/1024, rank=6}}"
81,0,"Question{QuestionCommittee{λ=29339/8192, rank=8}}",0,"Question{QuestionCommittee{λ=32787/32768, rank=5}}",0,"Question{QuestionCommittee{λ=25865/16384, rank=8}}",0,"Question{QuestionCommittee{λ=389/256, rank=6}}",0,"Question{QuestionCommittee{λ=287965/262144, rank=2}}",0,"Question{QuestionCommittee{λ=83/64, rank=8}}",0,"Question{QuestionCommittee{λ=147/128, rank=6}}",0,"Question{QuestionCommittee{λ=139375/131072, rank=2}}",0,"Question{QuestionCommittee{λ=1233/1024, rank=3}}",0,"Question{QuestionCommittee{λ=3093/2048, rank=6}}"
82,0,"Question{QuestionCommittee{λ=8591/8192, rank=2}}",0,"Question{QuestionCommittee{λ=34117/32768, rank=1}}",0,"Question{QuestionCommittee{λ=1043/1024, rank=6}}",0,"Question{QuestionCommittee{λ=9769/8192, rank=5}}",0,"Question{QuestionCommittee{λ=1119/1024, rank=1}}",0,"Question{QuestionCommittee{λ=25941/16384, rank=5}}",0,"Question{QuestionCommittee{λ=8781/8192, rank=2}}",0,"Question{QuestionCommittee{λ=51/32, rank=5}}",0,"Question{QuestionCommittee{λ=1385/1024, rank=4}}",0,"Question{QuestionCommittee{λ=8287/8192, rank=8}}"
83,0,"Question{QuestionCommittee{λ=17163/16384, rank=2}}",0,"Question{QuestionCommittee{λ=35257/32768, rank=4}}",0,"Question{QuestionCommittee{λ=12163/8192, rank=3}}",0,"Question{QuestionCommittee{λ=2181/2048, rank=2}}",0,"Question{QuestionCommittee{λ=2257/2048, rank=1}}",0,"Question{QuestionCommittee{λ=16441/16384, rank=7}}",0,"Question{QuestionCommittee{λ=147/128, rank=5}}",0,"Question{QuestionCommittee{λ=52465/16384, rank=7}}",0,"Question{QuestionCommittee{λ=65087/32768, rank=5}}",0,"Question{QuestionCommittee{λ=11327/8192, rank=4}}"
84,0,"Question{QuestionCommittee{λ=13873/8192, rank=5}}",0,"Question{QuestionCommittee{λ=65593/65536, rank=5}}",0,"Question{QuestionCommittee{λ=275/256, rank=2}}",0,"Question{QuestionCommittee{λ=797/512, rank=6}}",0,"Question{QuestionCommittee{λ=575949/524288, rank=2}}",0,"Question{QuestionCommittee{λ=2485/2048, rank=1}}",0,"Question{QuestionCommittee{λ=68215/65536, rank=1}}",0,"Question{QuestionCommittee{λ=2675/2048, rank=6}}",0,"Question{QuestionCommittee{λ=130193/65536, rank=5}}",0,"Question{QuestionCommittee{λ=16555/16384, rank=8}}"
85,0,"Question{QuestionCommittee{λ=34345/32768, rank=2}}",0,"Question{QuestionCommittee{λ=1195/1024, rank=2}}",0,"Question{QuestionCommittee{λ=26717/8192, rank=7}}",0,"Question{QuestionCommittee{λ=759/512, rank=8}}",0,"Question{QuestionCommittee{λ=1157/1024, rank=6}}",0,"Question{QuestionCommittee{λ=51901/32768, rank=5}}",0,"Question{QuestionCommittee{λ=136449/131072, rank=1}}",0,"Question{QuestionCommittee{λ=278731/262144, rank=2}}",0,"Question{QuestionCommittee{λ=260367/131072, rank=5}}",0,"Question{QuestionCommittee{λ=22673/16384, rank=4}}"
86,0,"Question{QuestionCommittee{λ=4761/4096, rank=7}}",0,"Question{QuestionCommittee{λ=70495/65536, rank=4}}",0,"Question{QuestionCommittee{λ=531/512, rank=2}}",0,"Question{QuestionCommittee{λ=19063/16384, rank=1}}",0,"Question{QuestionCommittee{λ=1151917/1048576, rank=2}}",0,"Question{QuestionCommittee{λ=569/512, rank=4}}",0,"Question{QuestionCommittee{λ=275/256, rank=6}}",0,"Question{QuestionCommittee{λ=1595/512, rank=8}}",0,"Question{QuestionCommittee{λ=43997/32768, rank=1}}",0,"Question{QuestionCommittee{λ=45365/32768, rank=4}}"
87,0,"Question{QuestionCommittee{λ=9503/8192, rank=7}}",0,"Question{QuestionCommittee{λ=68253/65536, rank=1}}",0,"Question{QuestionCommittee{λ=2067/2048, rank=6}}",0,"Question{QuestionCommittee{λ=1575/1024, rank=6}}",0,"Question{QuestionCommittee{λ=243357/65536, rank=7}}",0,"Question{QuestionCommittee{λ=103821/65536, rank=5}}",0,"Question{QuestionCommittee{λ=8363/8192, rank=4}}",0,"Question{QuestionCommittee{λ=104949/32768, rank=7}}",0,"Question{QuestionCommittee{λ=489/128, rank=7}}",0,"Question{QuestionCommittee{λ=6167/4096, rank=6}}"
